"['n1', 'n2', 'L2', 'n3', 'L3', 'M3', 'n4', 'L4', 'M4']",lifetime_i
"[0, 4, 2, 0, 0, 0, 4, 4, 1]",0.02728647241956527
"[0, 4, 2, 0, 0, 0, 4, 4, 2]",0.029189484793105354
"[0, 4, 2, 0, 0, 0, 4, 4, 3]",0.02904769087408195
"[0, 4, 2, 0, 0, 0, 5, 1, 0]",0.049005807468287796
"[0, 4, 2, 0, 0, 0, 5, 1, 1]",0.055335286780968065
"[0, 4, 2, 0, 0, 0, 5, 3, 2]",0.07317804568824923
"[0, 4, 2, 0, 0, 0, 5, 5, 1]",0.14954541290614912
"[0, 4, 2, 0, 0, 0, 5, 5, 3]",0.06190673077236806
"[0, 4, 2, 0, 0, 0, 6, 0, 0]",0.19944808591861635
"[0, 4, 2, 0, 0, 0, 6, 2, 0]",0.3777768051248867
"[0, 4, 2, 0, 0, 0, 6, 2, 1]",0.2606095936656153
"[0, 4, 2, 0, 0, 0, 6, 2, 2]",0.2835016117943951
"[0, 4, 2, 0, 0, 0, 6, 4, 1]",0.3563932557146244
"[0, 4, 2, 0, 0, 0, 6, 6, 3]",0.44508691704003256
"[0, 4, 2, 0, 0, 0, 6, 6, 5]",0.47846996936070296
"[0, 4, 2, 1, 1, 1, 0, 0, 0]",0.03739554076084048
"[0, 4, 2, 1, 1, 1, 1, 1, 1]",0.028661716469528892
"[0, 4, 2, 1, 1, 1, 2, 0, 0]",0.02376359490175868
"[0, 4, 2, 1, 1, 1, 2, 2, 1]",0.022475816477875426
"[0, 4, 2, 1, 1, 1, 2, 2, 2]",0.023321344410254595
"[0, 4, 2, 1, 1, 1, 3, 1, 0]",0.13613748081078048
"[0, 4, 2, 1, 1, 1, 3, 1, 1]",0.1451500161302189
"[0, 4, 2, 1, 1, 1, 3, 3, 1]",0.1411801886218308
"[0, 4, 2, 1, 1, 1, 3, 3, 3]",0.13278754609462612
"[0, 4, 2, 1, 1, 1, 4, 0, 0]",0.4733981282390403
"[0, 4, 2, 1, 1, 1, 4, 2, 2]",0.4723905322973111
"[0, 4, 2, 1, 1, 1, 4, 4, 0]",0.4465422186121918
"[0, 4, 2, 1, 1, 1, 4, 4, 1]",0.42938034786164503
"[0, 4, 2, 1, 1, 1, 4, 4, 3]",0.44685244179172723
"[0, 4, 2, 2, 0, 0, 0, 0, 0]",0.024057513350266627
"[0, 4, 2, 2, 0, 0, 2, 0, 0]",0.5037541172287328
"[0, 4, 2, 2, 0, 0, 2, 2, 1]",0.504522811910647
"[0, 4, 2, 2, 0, 0, 2, 2, 2]",0.4976576553449172
"[0, 4, 2, 2, 2, 1, 0, 0, 0]",0.025605081167796265
"[0, 4, 2, 2, 2, 1, 1, 1, 1]",0.21892246309275698
"[0, 4, 2, 2, 2, 1, 2, 0, 0]",0.5031810737470802
"[0, 4, 2, 2, 2, 1, 2, 2, 1]",0.5005741569108902
"[0, 4, 2, 2, 2, 1, 2, 2, 2]",0.5078897644151509
"[0, 4, 2, 2, 2, 2, 0, 0, 0]",0.03268806710453783
"[0, 4, 2, 2, 2, 2, 1, 1, 1]",0.21883628051087417
"[0, 4, 2, 2, 2, 2, 2, 0, 0]",0.5026715294502827
"[0, 4, 2, 2, 2, 2, 2, 2, 1]",0.497370722753897
"[0, 4, 2, 2, 2, 2, 2, 2, 2]",0.5142245939425518
"[0, 4, 2, 3, 1, 1, 0, 0, 0]",0.5245065796872896
"[0, 4, 2, 3, 3, 0, 0, 0, 0]",0.49932818698631715
"[0, 4, 2, 3, 3, 1, 0, 0, 0]",0.4727372270592337
"[0, 4, 2, 3, 3, 3, 0, 0, 0]",0.4901012590763176
"[0, 4, 4, 0, 0, 0, 0, 0, 0]",1.0582619514809248
"[0, 4, 4, 0, 0, 0, 1, 1, 1]",0.12158446101181018
"[0, 4, 4, 0, 0, 0, 2, 0, 0]",0.041305375094825236
"[0, 4, 4, 0, 0, 0, 2, 2, 1]",0.052417976452211905
"[0, 4, 4, 0, 0, 0, 2, 2, 2]",0.04972224810319353
"[0, 4, 4, 0, 0, 0, 3, 1, 0]",0.029989731071417426
"[0, 4, 4, 0, 0, 0, 3, 1, 1]",0.02900685471142188
"[0, 4, 4, 0, 0, 0, 3, 3, 1]",0.025641751089201217
"[0, 4, 4, 0, 0, 0, 3, 3, 3]",0.029054314091139774
"[0, 4, 4, 0, 0, 0, 4, 2, 1]",0.029588170281288743
"[0, 4, 4, 0, 0, 0, 4, 2, 2]",0.027821536049555767
"[0, 4, 4, 0, 0, 0, 4, 4, 0]",0.027718627788162586
"[0, 4, 4, 0, 0, 0, 4, 4, 1]",0.02739218973396194
"[0, 4, 4, 0, 0, 0, 4, 4, 2]",0.02561353011855731
"[0, 4, 4, 0, 0, 0, 4, 4, 3]",0.0288009237393318
"[0, 4, 4, 0, 0, 0, 5, 1, 0]",0.04953381832515246
"[0, 4, 4, 0, 0, 0, 5, 1, 1]",0.06252454102158787
"[0, 4, 4, 0, 0, 0, 5, 3, 1]",0.05276351841124009
"[0, 4, 4, 0, 0, 0, 5, 3, 2]",0.08982401934747651
"[0, 4, 4, 0, 0, 0, 5, 3, 3]",0.05320552407408741
"[0, 4, 4, 0, 0, 0, 5, 5, 1]",0.16203754931829883
"[0, 4, 4, 0, 0, 0, 5, 5, 3]",0.05525263082475123
"[0, 4, 4, 0, 0, 0, 5, 5, 5]",0.044583693137570816
"[0, 4, 4, 0, 0, 0, 6, 0, 0]",0.24670693310526498
"[0, 4, 4, 0, 0, 0, 6, 2, 0]",0.1769835326727742
"[0, 4, 4, 0, 0, 0, 6, 2, 1]",0.21977697723603304
"[0, 4, 4, 0, 0, 0, 6, 2, 2]",0.2281530173441079
"[0, 4, 4, 0, 0, 0, 6, 4, 0]",0.17453811175614994
"[0, 4, 4, 0, 0, 0, 6, 4, 1]",0.17805873923727192
"[0, 4, 4, 0, 0, 0, 6, 4, 2]",0.2633992848431034
"[0, 4, 4, 0, 0, 0, 6, 4, 3]",0.23596929838821154
"[0, 4, 4, 0, 0, 0, 6, 6, 3]",0.21329438951020877
"[0, 4, 4, 0, 0, 0, 6, 6, 5]",0.3441464280919723
"[0, 4, 4, 0, 0, 0, 6, 6, 6]",0.33947852688535385
"[0, 4, 4, 1, 1, 1, 0, 0, 0]",0.036043689283190544
"[0, 4, 4, 1, 1, 1, 1, 1, 1]",0.026047172901269875
"[0, 4, 4, 1, 1, 1, 2, 0, 0]",0.022887408330790615
"[0, 4, 4, 1, 1, 1, 2, 2, 1]",0.02327285206631786
"[0, 4, 4, 1, 1, 1, 2, 2, 2]",0.022351257506582695
"[0, 4, 4, 1, 1, 1, 3, 1, 0]",0.13380226798914144
"[0, 4, 4, 1, 1, 1, 3, 1, 1]",0.1245734890601961
"[0, 4, 4, 1, 1, 1, 3, 3, 1]",0.13935476854470724
"[0, 4, 4, 1, 1, 1, 3, 3, 3]",0.1554687472829478
"[0, 4, 4, 1, 1, 1, 4, 0, 0]",0.47819769805899853
"[0, 4, 4, 1, 1, 1, 4, 2, 1]",0.38772399572531036
"[0, 4, 4, 1, 1, 1, 4, 2, 2]",0.46405951802267675
"[0, 4, 4, 1, 1, 1, 4, 4, 0]",0.4393280971044241
"[0, 4, 4, 1, 1, 1, 4, 4, 1]",0.4399122624132417
"[0, 4, 4, 1, 1, 1, 4, 4, 2]",0.4205438908837508
"[0, 4, 4, 1, 1, 1, 4, 4, 3]",0.4540860896494809
"[0, 4, 4, 2, 0, 0, 0, 0, 0]",0.030471760488096276
"[0, 4, 4, 2, 0, 0, 2, 0, 0]",0.5078463672532604
"[0, 4, 4, 2, 0, 0, 2, 2, 1]",0.5060453970115505
"[0, 4, 4, 2, 0, 0, 2, 2, 2]",0.5073305934455816
"[0, 4, 4, 2, 2, 1, 0, 0, 0]",0.029487752006753208
"[0, 4, 4, 2, 2, 1, 1, 1, 1]",0.21709859341192986
"[0, 4, 4, 2, 2, 1, 2, 0, 0]",0.5089786266184901
"[0, 4, 4, 2, 2, 1, 2, 2, 1]",0.5026088785023743
"[0, 4, 4, 2, 2, 1, 2, 2, 2]",0.5106776678694157
"[0, 4, 4, 2, 2, 2, 0, 0, 0]",0.02951133902538042
"[0, 4, 4, 2, 2, 2, 1, 1, 1]",0.22291761633163532
"[0, 4, 4, 2, 2, 2, 2, 0, 0]",0.5313177227211843
"[0, 4, 4, 2, 2, 2, 2, 2, 1]",0.4977652420879885
"[0, 4, 4, 2, 2, 2, 2, 2, 2]",0.5078127642122902
"[0, 4, 4, 3, 1, 1, 0, 0, 0]",0.5314627336558098
"[0, 4, 4, 3, 3, 0, 0, 0, 0]",0.49082233389835295
"[0, 4, 4, 3, 3, 1, 0, 0, 0]",0.44127263932152533
"[0, 4, 4, 3, 3, 3, 0, 0, 0]",0.496618718888676
"[0, 5, 1, 0, 0, 0, 0, 0, 0]",1.5920461727434032
"[0, 5, 1, 0, 0, 0, 1, 1, 1]",0.07066592694660243
"[0, 5, 1, 0, 0, 0, 2, 0, 0]",0.0252779765776271
"[0, 5, 1, 0, 0, 0, 2, 2, 1]",0.02868040471380065
"[0, 5, 1, 0, 0, 0, 2, 2, 2]",0.02728504867807513
"[0, 5, 1, 0, 0, 0, 3, 1, 0]",0.025167622986284787
"[0, 5, 1, 0, 0, 0, 3, 1, 1]",0.026290743315653366
"[0, 5, 1, 0, 0, 0, 3, 3, 1]",0.025015554733174725
"[0, 5, 1, 0, 0, 0, 3, 3, 3]",0.024859748183630667
"[0, 5, 1, 0, 0, 0, 4, 0, 0]",0.10449657265903618
"[0, 5, 1, 0, 0, 0, 4, 2, 1]",0.1425599800019926
"[0, 5, 1, 0, 0, 0, 4, 2, 2]",0.11135960947520841
"[0, 5, 1, 0, 0, 0, 4, 4, 0]",0.10891306493583394
"[0, 5, 1, 0, 0, 0, 4, 4, 1]",0.1099064388604268
"[0, 5, 1, 0, 0, 0, 4, 4, 2]",0.0950321742499223
"[0, 5, 1, 0, 0, 0, 4, 4, 3]",0.11063907924736135
"[0, 5, 1, 0, 0, 0, 5, 1, 0]",0.3553399909131419
"[0, 5, 1, 0, 0, 0, 5, 1, 1]",0.2816746608528073
"[0, 5, 1, 0, 0, 0, 5, 3, 1]",0.4041969416200009
"[0, 5, 1, 0, 0, 0, 5, 3, 2]",0.46254912815818316
"[0, 5, 1, 0, 0, 0, 5, 3, 3]",0.3703462232110354
"[0, 5, 1, 0, 0, 0, 5, 5, 1]",0.37879945362270867
"[0, 5, 1, 0, 0, 0, 5, 5, 3]",0.36329661248421924
"[0, 5, 1, 0, 0, 0, 5, 5, 5]",0.46914675633258146
"[0, 5, 1, 1, 1, 1, 0, 0, 0]",0.03615179025211992
"[0, 5, 1, 1, 1, 1, 1, 1, 1]",0.02350013300766932
"[0, 5, 1, 1, 1, 1, 2, 0, 0]",0.20078321822305487
"[0, 5, 1, 1, 1, 1, 2, 2, 1]",0.18645944579789214
"[0, 5, 1, 1, 1, 1, 2, 2, 2]",0.19076889481159545
"[0, 5, 1, 1, 1, 1, 3, 1, 1]",0.49370184851166576
"[0, 5, 1, 1, 1, 1, 3, 3, 1]",0.4980810039365743
"[0, 5, 1, 1, 1, 1, 3, 3, 3]",0.49174689445748504
"[0, 5, 1, 2, 0, 0, 0, 0, 0]",0.2209875604302294
"[0, 5, 1, 2, 0, 0, 1, 1, 1]",0.5175405370482133
"[0, 5, 1, 2, 2, 1, 0, 0, 0]",0.2067586368191331
"[0, 5, 1, 2, 2, 1, 1, 1, 1]",0.5182918790903618
"[0, 5, 1, 2, 2, 2, 0, 0, 0]",0.19641427167459402
"[0, 5, 1, 2, 2, 2, 1, 1, 1]",0.525649283631985
"[0, 5, 3, 0, 0, 0, 0, 0, 0]",0.8453879276309849
"[0, 5, 3, 0, 0, 0, 1, 1, 1]",0.07498453041477393
"[0, 5, 3, 0, 0, 0, 2, 0, 0]",0.02950974260384801
"[0, 5, 3, 0, 0, 0, 2, 2, 1]",0.030762446273784463
"[0, 5, 3, 0, 0, 0, 2, 2, 2]",0.02538452698936297
"[0, 5, 3, 0, 0, 0, 3, 1, 0]",0.02518669699886974
"[0, 5, 3, 0, 0, 0, 3, 1, 1]",0.02655797590315952
"[0, 5, 3, 0, 0, 0, 3, 3, 1]",0.024727236595713232
"[0, 5, 3, 0, 0, 0, 3, 3, 3]",0.025717578513626597
"[0, 5, 3, 0, 0, 0, 4, 0, 0]",0.08443487830077695
"[0, 5, 3, 0, 0, 0, 4, 2, 1]",0.08668874675128735
"[0, 5, 3, 0, 0, 0, 4, 2, 2]",0.10163131285689987
"[0, 5, 3, 0, 0, 0, 4, 4, 0]",0.09917407597847008
"[0, 5, 3, 0, 0, 0, 4, 4, 1]",0.11335800369180651
"[0, 5, 3, 0, 0, 0, 4, 4, 3]",0.1139945481206981
"[0, 5, 3, 0, 0, 0, 5, 1, 0]",0.31224147653818235
"[0, 5, 3, 0, 0, 0, 5, 1, 1]",0.3554716262465484
"[0, 5, 3, 0, 0, 0, 5, 3, 1]",0.36435474908082427
"[0, 5, 3, 0, 0, 0, 5, 3, 2]",0.3842325449406429
"[0, 5, 3, 0, 0, 0, 5, 5, 1]",0.38254387694337283
"[0, 5, 3, 0, 0, 0, 5, 5, 3]",0.3451351548435916
"[0, 5, 3, 0, 0, 0, 5, 5, 5]",0.47750815973272187
"[0, 5, 3, 1, 1, 1, 0, 0, 0]",0.03587740534039698
"[0, 5, 3, 1, 1, 1, 1, 1, 1]",0.024127552979249796
"[0, 5, 3, 1, 1, 1, 2, 0, 0]",0.19040593371896208
"[0, 5, 3, 1, 1, 1, 2, 2, 1]",0.18902919571653912
"[0, 5, 3, 1, 1, 1, 2, 2, 2]",0.19739628748901442
"[0, 5, 3, 1, 1, 1, 3, 1, 1]",0.49166427633845733
"[0, 5, 3, 1, 1, 1, 3, 3, 1]",0.49061579255236376
"[0, 5, 3, 1, 1, 1, 3, 3, 3]",0.49187075768381977
"[0, 5, 3, 2, 0, 0, 0, 0, 0]",0.23720375737961846
"[0, 5, 3, 2, 0, 0, 1, 1, 1]",0.5055088432570507
"[0, 5, 3, 2, 2, 1, 0, 0, 0]",0.2927010782883621
"[0, 5, 3, 2, 2, 1, 1, 1, 1]",0.5173456191856252
"[0, 5, 3, 2, 2, 2, 0, 0, 0]",0.18608213518253888
"[0, 5, 3, 2, 2, 2, 1, 1, 1]",0.5159591511260709
"[0, 5, 5, 0, 0, 0, 0, 0, 0]",0.7721714950813547
"[0, 5, 5, 0, 0, 0, 1, 1, 1]",0.07428228355750562
"[0, 5, 5, 0, 0, 0, 2, 0, 0]",0.029599194674244034
"[0, 5, 5, 0, 0, 0, 2, 2, 1]",0.0328851531796687
"[0, 5, 5, 0, 0, 0, 2, 2, 2]",0.033243909947416946
"[0, 5, 5, 0, 0, 0, 3, 1, 0]",0.023352412487056624
"[0, 5, 5, 0, 0, 0, 3, 1, 1]",0.025169855382339224
"[0, 5, 5, 0, 0, 0, 3, 3, 1]",0.02545164214208968
"[0, 5, 5, 0, 0, 0, 3, 3, 3]",0.02426897910956046
"[0, 5, 5, 0, 0, 0, 4, 0, 0]",0.08905756073583616
"[0, 5, 5, 0, 0, 0, 4, 2, 1]",0.0820768925484153
"[0, 5, 5, 0, 0, 0, 4, 2, 2]",0.1143620218207809
"[0, 5, 5, 0, 0, 0, 4, 4, 0]",0.11876694183924714
"[0, 5, 5, 0, 0, 0, 4, 4, 1]",0.07759358111317126
"[0, 5, 5, 0, 0, 0, 4, 4, 2]",0.07676034997401271
"[0, 5, 5, 0, 0, 0, 4, 4, 3]",0.11339692514262553
"[0, 5, 5, 0, 0, 0, 5, 1, 0]",0.317681246414267
"[0, 5, 5, 0, 0, 0, 5, 1, 1]",0.40535582066477654
"[0, 5, 5, 0, 0, 0, 5, 3, 1]",0.30921672864457245
"[0, 5, 5, 0, 0, 0, 5, 3, 2]",0.3108905127689372
"[0, 5, 5, 0, 0, 0, 5, 5, 1]",0.4083879113269177
"[0, 5, 5, 0, 0, 0, 5, 5, 3]",0.2898437255969656
"[0, 5, 5, 0, 0, 0, 5, 5, 5]",0.32205624710411546
"[0, 5, 5, 1, 1, 1, 0, 0, 0]",0.0347626767082566
"[0, 5, 5, 1, 1, 1, 1, 1, 1]",0.024153568258186417
"[0, 5, 5, 1, 1, 1, 2, 0, 0]",0.1938114776257851
"[0, 5, 5, 1, 1, 1, 2, 2, 1]",0.1895476175185932
"[0, 5, 5, 1, 1, 1, 2, 2, 2]",0.1986870611764625
"[0, 5, 5, 1, 1, 1, 3, 1, 0]",0.49794140270569626
"[0, 5, 5, 1, 1, 1, 3, 1, 1]",0.4783921611313697
"[0, 5, 5, 1, 1, 1, 3, 3, 1]",0.4864473616202109
"[0, 5, 5, 1, 1, 1, 3, 3, 3]",0.4539425185618045
"[0, 5, 5, 2, 0, 0, 0, 0, 0]",0.208505358256413
"[0, 5, 5, 2, 0, 0, 1, 1, 1]",0.5043375655771608
"[0, 5, 5, 2, 2, 1, 0, 0, 0]",0.21852304151148952
"[0, 5, 5, 2, 2, 1, 1, 1, 1]",0.5181136376086151
"[0, 5, 5, 2, 2, 2, 0, 0, 0]",0.21571208786769241
"[0, 5, 5, 2, 2, 2, 1, 1, 1]",0.521591554211253
"[0, 6, 0, 0, 0, 0, 0, 0, 0]",1.0449789375244078
"[0, 6, 0, 0, 0, 0, 2, 0, 0]",0.02443652912720326
"[0, 6, 0, 0, 0, 0, 2, 2, 1]",0.0233365109372463
"[0, 6, 0, 0, 0, 0, 2, 2, 2]",0.026909025153507234
"[0, 6, 0, 0, 0, 0, 3, 1, 0]",0.1566887297641969
"[0, 6, 0, 0, 0, 0, 3, 1, 1]",0.12964162778518884
"[0, 6, 0, 0, 0, 0, 3, 3, 1]",0.1448452372189848
"[0, 6, 0, 0, 0, 0, 4, 0, 0]",0.4051317153881598
"[0, 6, 0, 0, 0, 0, 4, 2, 2]",0.4966336360884543
"[0, 6, 0, 0, 0, 0, 4, 4, 1]",0.4918133595924715
"[0, 6, 0, 0, 0, 0, 4, 4, 3]",0.48275561787819066
"[0, 6, 0, 1, 1, 1, 0, 0, 0]",0.03796625205021108
"[0, 6, 0, 1, 1, 1, 1, 1, 1]",0.22487333820407157
"[0, 6, 0, 1, 1, 1, 2, 2, 1]",0.5058042449299727
"[0, 6, 0, 1, 1, 1, 2, 2, 2]",0.5086344301532627
"[0, 6, 0, 2, 0, 0, 0, 0, 0]",0.4933154987374233
"[0, 6, 0, 2, 2, 1, 0, 0, 0]",0.4742560129784748
"[0, 6, 0, 2, 2, 2, 0, 0, 0]",0.5074715205798539
"[0, 6, 2, 0, 0, 0, 0, 0, 0]",0.6996919086412349
"[0, 6, 2, 0, 0, 0, 1, 1, 1]",0.0543804711391099
"[0, 6, 2, 0, 0, 0, 2, 0, 0]",0.023366000219797813
"[0, 6, 2, 0, 0, 0, 2, 2, 1]",0.023969308231771725
"[0, 6, 2, 0, 0, 0, 2, 2, 2]",0.02370322983710672
"[0, 6, 2, 0, 0, 0, 3, 1, 0]",0.15381615805278878
"[0, 6, 2, 0, 0, 0, 3, 1, 1]",0.13192713902783493
"[0, 6, 2, 0, 0, 0, 3, 3, 1]",0.16195761909747988
"[0, 6, 2, 0, 0, 0, 3, 3, 3]",0.15819307504093244
"[0, 6, 2, 0, 0, 0, 4, 2, 1]",0.48869312439377366
"[0, 6, 2, 0, 0, 0, 4, 2, 2]",0.47543759771842425
"[0, 6, 2, 0, 0, 0, 4, 4, 0]",0.46989050679576316
"[0, 6, 2, 0, 0, 0, 4, 4, 1]",0.48681725467429393
"[0, 6, 2, 0, 0, 0, 4, 4, 2]",0.44441870865851696
"[0, 6, 2, 0, 0, 0, 4, 4, 3]",0.4794026227374207
"[0, 6, 2, 1, 1, 1, 0, 0, 0]",0.04031480285734495
"[0, 6, 2, 1, 1, 1, 1, 1, 1]",0.21878599228985268
"[0, 6, 2, 1, 1, 1, 2, 0, 0]",0.5103463036806029
"[0, 6, 2, 1, 1, 1, 2, 2, 1]",0.5115280770311401
"[0, 6, 2, 1, 1, 1, 2, 2, 2]",0.5087016752016122
"[0, 6, 2, 2, 0, 0, 0, 0, 0]",0.4423187707111523
"[0, 6, 2, 2, 2, 1, 0, 0, 0]",0.5495108515336163
"[0, 6, 2, 2, 2, 2, 0, 0, 0]",0.550008832997335
"[0, 6, 4, 0, 0, 0, 0, 0, 0]",0.655696848292505
"[0, 6, 4, 0, 0, 0, 1, 1, 1]",0.05382461649849696
"[0, 6, 4, 0, 0, 0, 2, 2, 1]",0.024348533903642597
"[0, 6, 4, 0, 0, 0, 2, 2, 2]",0.023000742578836986
"[0, 6, 4, 0, 0, 0, 3, 1, 0]",0.15999805656324442
"[0, 6, 4, 0, 0, 0, 3, 1, 1]",0.13321905226551461
"[0, 6, 4, 0, 0, 0, 3, 3, 1]",0.161096686497803
"[0, 6, 4, 0, 0, 0, 3, 3, 3]",0.15848860917358754
"[0, 6, 4, 0, 0, 0, 4, 0, 0]",0.43225386257069826
"[0, 6, 4, 0, 0, 0, 4, 2, 1]",0.457295084275091
"[0, 6, 4, 0, 0, 0, 4, 2, 2]",0.46234063280634785
"[0, 6, 4, 0, 0, 0, 4, 4, 0]",0.4710400820456308
"[0, 6, 4, 0, 0, 0, 4, 4, 1]",0.40218042662118014
"[0, 6, 4, 0, 0, 0, 4, 4, 2]",0.4636759044025283
"[0, 6, 4, 0, 0, 0, 4, 4, 3]",0.47462837403298547
"[0, 6, 4, 1, 1, 1, 0, 0, 0]",0.039043268000158046
"[0, 6, 4, 1, 1, 1, 1, 1, 1]",0.2335873282177696
"[0, 6, 4, 1, 1, 1, 2, 2, 1]",0.5064348415225565
"[0, 6, 4, 1, 1, 1, 2, 2, 2]",0.5070988902577152
"[0, 6, 4, 2, 0, 0, 0, 0, 0]",0.5635677043069632
"[0, 6, 4, 2, 2, 1, 0, 0, 0]",0.4951222444250241
"[0, 6, 4, 2, 2, 2, 0, 0, 0]",0.6157208392147271
"[0, 6, 6, 0, 0, 0, 0, 0, 0]",0.6003443130027483
"[0, 6, 6, 0, 0, 0, 1, 1, 1]",0.06408688985377581
"[0, 6, 6, 0, 0, 0, 2, 0, 0]",0.02463037623344129
"[0, 6, 6, 0, 0, 0, 2, 2, 1]",0.023009905612737015
"[0, 6, 6, 0, 0, 0, 2, 2, 2]",0.025721523063224453
"[0, 6, 6, 0, 0, 0, 3, 1, 1]",0.16253699240961245
"[0, 6, 6, 0, 0, 0, 3, 3, 1]",0.16912976103259658
"[0, 6, 6, 0, 0, 0, 3, 3, 3]",0.175107643789827
"[0, 6, 6, 0, 0, 0, 4, 0, 0]",0.4758744293815844
"[0, 6, 6, 0, 0, 0, 4, 2, 1]",0.4624273908178073
"[0, 6, 6, 0, 0, 0, 4, 2, 2]",0.4649107322540782
"[0, 6, 6, 0, 0, 0, 4, 4, 0]",0.4779114282764895
"[0, 6, 6, 0, 0, 0, 4, 4, 1]",0.4772269387496723
"[0, 6, 6, 0, 0, 0, 4, 4, 2]",0.46804169270406554
"[0, 6, 6, 0, 0, 0, 4, 4, 3]",0.4692082644432181
"[0, 6, 6, 1, 1, 1, 0, 0, 0]",0.037652361812490515
"[0, 6, 6, 1, 1, 1, 1, 1, 1]",0.22735677344599567
"[0, 6, 6, 1, 1, 1, 2, 0, 0]",0.5076942558609604
"[0, 6, 6, 1, 1, 1, 2, 2, 1]",0.5131267129095035
"[0, 6, 6, 1, 1, 1, 2, 2, 2]",0.507668509062577
"[0, 6, 6, 2, 0, 0, 0, 0, 0]",0.4998640755395846
"[0, 6, 6, 2, 2, 1, 0, 0, 0]",0.5143447270776974
"[0, 6, 6, 2, 2, 2, 0, 0, 0]",0.6512237045516301
"[0, 7, 1, 0, 0, 0, 0, 0, 0]",0.4485912458552996
"[0, 7, 1, 0, 0, 0, 1, 1, 1]",0.03402922686444306
"[0, 7, 1, 0, 0, 0, 2, 0, 0]",0.17938979188981719
"[0, 7, 1, 0, 0, 0, 2, 2, 1]",0.20964918081327993
"[0, 7, 1, 0, 0, 0, 2, 2, 2]",0.20860867475868994
"[0, 7, 1, 0, 0, 0, 3, 1, 0]",0.4950551233455396
"[0, 7, 1, 0, 0, 0, 3, 1, 1]",0.480912065181235
"[0, 7, 1, 0, 0, 0, 3, 3, 1]",0.49697238051382275
"[0, 7, 1, 0, 0, 0, 3, 3, 3]",0.5063840883198721
"[0, 7, 1, 1, 1, 1, 0, 0, 0]",0.306255507222125
"[0, 7, 1, 1, 1, 1, 1, 1, 1]",0.5238233335209505
"[0, 7, 3, 0, 0, 0, 0, 0, 0]",0.4644546709416273
"[0, 7, 3, 0, 0, 0, 1, 1, 1]",0.029053903651942915
"[0, 7, 3, 0, 0, 0, 2, 2, 1]",0.21146908798813466
"[0, 7, 3, 0, 0, 0, 2, 2, 2]",0.2010290847215817
"[0, 7, 3, 0, 0, 0, 3, 1, 0]",0.5110987074225233
"[0, 7, 3, 0, 0, 0, 3, 3, 1]",0.5059829378440093
"[0, 7, 3, 0, 0, 0, 3, 3, 3]",0.5025936656627762
"[0, 7, 3, 1, 1, 1, 0, 0, 0]",0.3273474963877459
"[0, 7, 3, 1, 1, 1, 1, 1, 1]",0.5336250232516073
"[0, 7, 5, 0, 0, 0, 0, 0, 0]",0.42748351340812446
"[0, 7, 5, 0, 0, 0, 1, 1, 1]",0.035934160590581826
"[0, 7, 5, 0, 0, 0, 2, 0, 0]",0.20185355430177457
"[0, 7, 5, 0, 0, 0, 2, 2, 1]",0.20589618439552737
"[0, 7, 5, 0, 0, 0, 2, 2, 2]",0.2200965850459152
"[0, 7, 5, 0, 0, 0, 3, 1, 0]",0.5090103864046363
"[0, 7, 5, 0, 0, 0, 3, 1, 1]",0.4872687552132029
"[0, 7, 5, 0, 0, 0, 3, 3, 1]",0.5031752384282592
"[0, 7, 5, 0, 0, 0, 3, 3, 3]",0.5018573788736761
"[0, 7, 5, 1, 1, 1, 0, 0, 0]",0.3025115362565931
"[0, 7, 5, 1, 1, 1, 1, 1, 1]",0.5324455821074207
"[0, 7, 7, 0, 0, 0, 0, 0, 0]",0.35902736923468004
"[0, 7, 7, 0, 0, 0, 1, 1, 1]",0.04953659193405684
"[0, 7, 7, 0, 0, 0, 2, 0, 0]",0.22203314163216503
"[0, 7, 7, 0, 0, 0, 2, 2, 1]",0.211277240113464
"[0, 7, 7, 0, 0, 0, 2, 2, 2]",0.21701222150556804
"[0, 7, 7, 0, 0, 0, 3, 1, 0]",0.5031824603954056
"[0, 7, 7, 0, 0, 0, 3, 1, 1]",0.4982910155285987
"[0, 7, 7, 0, 0, 0, 3, 3, 1]",0.5080210266506977
"[0, 7, 7, 0, 0, 0, 3, 3, 3]",0.5089406477435081
"[0, 7, 7, 1, 1, 1, 0, 0, 0]",0.2654877562947426
"[0, 7, 7, 1, 1, 1, 1, 1, 1]",0.5276031542761944
"[0, 8, 0, 0, 0, 0, 0, 0, 0]",0.3734167830376469
"[0, 8, 0, 0, 0, 0, 1, 1, 1]",0.23857777971294264
"[0, 8, 0, 0, 0, 0, 2, 0, 0]",0.5233969264472504
"[0, 8, 0, 0, 0, 0, 2, 2, 1]",0.5159894523286996
"[0, 8, 0, 0, 0, 0, 2, 2, 2]",0.5148913114301518
"[0, 8, 2, 0, 0, 0, 0, 0, 0]",0.27914267704632745
"[0, 8, 2, 0, 0, 0, 1, 1, 1]",0.21590390500165263
"[0, 8, 2, 0, 0, 0, 2, 0, 0]",0.520668189466019
"[0, 8, 2, 0, 0, 0, 2, 2, 1]",0.5106966626497694
"[0, 8, 2, 0, 0, 0, 2, 2, 2]",0.5174807855213839
"[0, 8, 2, 1, 1, 1, 0, 0, 0]",0.9023313472972321
"[0, 8, 4, 0, 0, 0, 0, 0, 0]",0.4279082651814683
